2.50,0.00,0.00,6.25,5.00,0.00,0.00,5.25
0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.48
0.00,0.00,10.00,0.00,0.00,2.26,0.00,6.13
0.00,9.35,0.00,1.96,0.00,0.00,0.00,5.22
0.00,0.00,0.00,0.00,0.00,0.00,7.29,2.92
0.00,0.00,0.00,3.08,4.62,0.00,0.00,8.46
0.00,2.22,0.00,0.00,0.00,0.00,0.00,3.33
0.00,9.09,0.00,0.00,3.94,0.00,0.00,4.24
0.00,0.00,6.49,0.00,0.00,0.00,0.00,0.81
0.00,3.86,0.00,2.73,5.00,0.00,0.00,10.00
0.00,2.44,4.89,0.00,0.00,0.00,0.00,4.00
3.06,0.00,0.00,0.00,4.72,0.00,0.00,3.89
0.00,1.52,0.00,0.00,0.00,0.00,0.00,6.36
0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.57
0.00,0.00,0.00,0.00,0.00,0.00,4.05,3.81
0.00,0.00,0.70,10.00,0.00,1.16,0.00,6.28
0.00,0.00,0.00,0.00,0.00,0.00,10.00,4.24
0.00,0.00,10.00,0.00,0.00,2.42,0.00,2.73
0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.58
3.59,0.00,0.00,0.00,5.90,0.00,0.00,0.51
0.00,0.00,0.00,3.83,0.00,0.00,5.53,7.02
0.00,0.00,6.05,0.00,0.00,7.63,0.26,7.37
0.00,0.00,0.00,0.00,0.00,2.05,0.00,6.67
0.00,1.21,0.00,0.00,3.03,0.00,0.00,1.52
0.00,0.00,0.00,0.00,0.00,0.00,6.47,1.76
4.71,0.00,0.00,0.00,0.00,0.00,0.00,5.59
0.00,0.00,0.00,0.00,0.00,1.46,0.00,2.20
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.02
4.83,0.00,0.00,0.00,0.00,0.00,0.00,9.66
0.00,0.00,0.00,10.00,0.26,3.42,0.00,6.32
0.00,0.00,0.00,0.00,0.00,6.57,3.43,2.86
0.00,0.00,0.00,5.88,10.00,5.00,0.00,2.35
0.00,4.06,0.00,2.81,0.00,0.00,0.00,6.56
