10.00,0.00,0.00,0.00,0.00,0.00,0.00,1.82
0.00,3.71,0.00,0.00,0.00,0.00,0.00,3.14
1.28,0.00,0.00,0.00,0.00,6.41,0.00,6.92
0.00,6.32,0.00,0.00,9.21,5.79,0.00,2.37
2.58,6.45,0.00,0.00,0.00,0.00,0.00,5.81
0.00,0.00,0.00,2.92,2.50,0.00,0.00,7.29
0.00,0.00,7.31,0.00,1.54,0.00,0.00,3.08
0.00,1.18,0.00,0.00,0.00,3.24,0.00,4.41
0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.06
0.00,9.14,0.00,0.00,4.57,0.00,10.00,2.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.77
0.00,0.00,0.00,3.81,0.00,9.29,0.00,4.05
4.15,0.00,1.71,0.00,0.00,0.00,1.46,10.00
0.00,0.00,0.00,0.00,0.00,2.94,0.00,6.08
0.00,0.00,0.00,0.00,0.00,3.46,0.00,2.88
0.00,0.00,0.00,4.24,4.55,0.00,0.00,10.00
0.00,6.07,0.00,0.00,0.00,0.00,0.00,0.54
0.00,0.00,0.00,0.00,0.00,0.00,3.85,2.31
3.25,4.75,8.50,0.00,4.00,0.00,0.00,3.00
0.00,0.00,1.14,0.00,0.00,0.00,0.00,1.43
0.00,0.00,0.00,7.02,0.00,0.00,0.00,5.53
0.00,0.00,6.18,0.00,9.41,0.00,0.00,3.24
3.41,0.00,0.00,0.00,0.00,0.00,0.00,1.59
0.00,0.00,6.05,7.37,3.68,0.00,7.63,0.26
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.14
0.00,0.56,0.00,0.00,0.00,0.00,0.00,5.00
0.00,0.00,0.00,1.76,0.00,0.00,0.00,6.47
0.00,0.00,0.00,2.86,0.00,0.00,6.57,3.43
0.00,0.00,0.00,0.00,0.00,0.00,2.62,6.43
0.00,0.00,0.00,6.44,7.11,0.00,0.00,3.33
0.00,0.00,0.00,0.00,10.00,0.00,4.38,4.58
0.00,0.00,3.87,0.00,0.00,0.00,0.00,1.29
3.78,0.00,0.00,0.00,6.76,0.00,0.00,3.51
10.00,0.00,1.94,0.00,4.44,0.00,0.00,1.94
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71
0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.79
5.29,0.00,0.00,0.00,1.76,0.00,6.18,3.82
0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.08
0.00,0.00,3.75,0.00,5.00,0.00,0.00,2.25
0.00,0.00,0.00,10.00,0.00,0.00,0.00,4.29
0.00,0.00,7.31,0.00,0.00,0.00,0.00,2.12
0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.14
10.00,0.00,0.00,0.00,0.00,4.71,9.12,3.53
0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.59
0.00,1.33,0.00,6.44,0.00,0.00,0.00,4.44
0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
0.00,0.00,6.86,0.00,0.00,0.00,0.00,4.57
0.00,0.00,3.48,0.00,1.74,0.00,0.00,3.48
0.00,0.00,6.09,0.00,0.00,0.00,0.00,4.78
0.00,0.00,2.67,1.78,0.00,0.00,6.44,10.00
0.43,5.65,7.83,0.00,0.00,0.00,0.00,9.13
0.00,0.00,3.64,0.00,0.00,0.00,0.00,5.45
0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.46
0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.50
5.71,0.00,0.00,0.00,0.00,0.00,0.00,3.14
6.05,0.00,0.00,0.00,0.00,0.00,0.00,7.67
0.00,0.00,0.00,3.71,0.00,0.00,0.00,0.57
0.00,0.00,3.75,0.00,0.00,2.19,0.00,3.44
0.00,0.00,4.55,0.00,5.45,0.00,0.00,0.61
3.67,0.00,0.00,2.00,3.33,0.00,0.00,8.33
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28
0.00,0.00,2.57,0.00,0.00,0.00,0.00,4.86
0.00,0.00,0.00,0.00,5.41,10.00,0.00,5.41
0.00,0.00,5.23,0.00,0.00,0.00,3.18,7.95
0.00,0.00,7.88,0.00,0.00,0.00,10.00,1.21
0.00,0.00,0.00,3.94,0.00,0.00,0.00,3.94
0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67
0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00
0.00,2.11,0.00,0.00,0.00,5.53,0.00,2.37
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.66
2.70,0.00,0.00,0.00,0.00,0.00,0.00,3.51
0.00,0.00,0.00,8.40,5.60,8.00,0.00,4.00
0.00,2.22,0.00,5.93,5.93,0.00,0.00,1.48
6.57,0.00,0.00,0.00,0.00,0.00,0.00,3.14
0.00,5.15,0.00,0.00,0.00,3.64,0.00,4.55
0.59,0.00,0.00,0.00,6.86,0.00,2.55,10.00
0.00,0.00,0.00,0.00,0.71,0.00,0.00,5.00
4.39,0.00,0.00,0.00,0.00,5.85,0.00,6.59
0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.76
0.00,0.00,3.16,3.95,0.00,0.00,3.16,3.68
0.00,0.00,3.00,5.00,0.00,0.00,0.00,9.00
2.73,0.00,3.33,5.45,0.00,0.00,0.00,1.52
0.00,0.00,2.17,0.00,6.52,0.00,0.00,2.17
0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00
0.00,0.00,0.00,6.97,0.00,0.00,0.00,2.12
0.00,0.00,8.27,0.00,4.23,0.00,0.00,2.88
0.00,1.67,5.83,0.00,8.06,0.00,0.00,0.28
0.00,0.00,0.00,3.50,0.00,0.00,0.00,3.75
1.00,0.00,0.00,0.00,6.00,0.00,0.00,6.00
0.00,0.00,0.00,0.00,0.00,7.30,0.00,6.49
0.00,4.63,0.00,0.00,0.00,7.07,4.15,5.85
4.87,5.38,0.00,0.00,4.10,0.00,0.00,2.31
0.00,0.00,0.00,0.00,0.00,0.54,0.00,5.68
5.00,0.00,7.50,0.00,0.00,0.00,1.88,2.81
0.00,0.00,3.42,0.00,0.00,0.00,0.00,5.00
0.00,0.00,0.00,0.00,2.65,0.00,0.00,3.24
0.00,9.35,0.00,0.00,9.35,3.23,1.94,7.74
0.00,0.00,0.00,2.38,9.76,10.00,0.00,9.05
6.96,0.00,0.00,1.74,0.00,0.00,0.00,3.04
4.86,0.00,3.43,0.00,0.00,0.00,4.57,7.43
0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.46
2.70,0.00,0.00,7.30,0.00,0.00,0.00,6.49
0.00,5.00,0.00,0.00,0.00,0.00,0.00,3.08
0.00,0.00,0.00,0.00,4.52,0.00,0.00,8.39
0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.62
0.00,0.00,0.00,7.63,1.32,0.00,0.00,2.89
3.08,0.00,4.10,1.03,0.00,0.00,0.00,0.26
