44.0,4.59148939348,6.80630000166,0.45,3.71822681449,6.59,2.73382219595,3.89535630943,5.0,4.77,4.66745320875,5.17396334611,5.50365739374,3.74696833279,3.3287877345,3.0690378328,3.30628216658,3.97529564909,0.68,4.8207574782,6.59
30.0,4.59148939349,6.80618855517,5.67,3.71807357755,3.18791639944,6.67,3.82217910238,2.0,3.67,4.66745365651,5.1739633461,4.9182429278,3.74696833276,3.3287877345,2.75522167103,3.30076167384,3.97529564909,3.54227714818,4.82145041085,6.0
28.0,4.84896875203,6.43,5.12462062402,4.29,3.2456150955,2.73382219595,4.4588216369,2.81817525463,3.39321835349,4.66745320875,5.1739633461,5.50366889152,3.74696834101,3.32878800887,2.90760451829,3.30628139911,2.86,3.50133959915,4.85169187153,2.84513602051
45.0,4.8489691423,8.22,5.12585482454,3.71822681445,3.24561507837,5.56,3.82217911454,2.81817525431,3.393218341,4.66745320972,5.56,5.50367137401,3.33,2.0,3.06908104308,0.89,2.89,3.54227779158,10.0,2.84513602052
41.0,4.66412117045,5.85,5.12585482454,3.71822681449,3.24561507837,2.73382219595,4.45905746302,2.81817525431,2.44,4.66744951972,2.2,5.29925308836,3.74696833279,3.17,2.75515436385,3.30628216613,10.0,3.54227779158,4.92275235538,2.84513602052
44.0,4.8489691378,2.73,5.12585482454,4.55,3.24561507837,1.82,3.82217075573,2.81817525431,4.77,4.66745320875,5.17396334611,2.05,3.74696833279,8.64,8.64,3.3061503958,3.97529564909,3.54227779158,4.95062621363,2.84513602052
31.0,4.62294601916,1.29,5.12585482395,3.71003879399,3.24561507837,2.73382218841,3.82252011649,2.81817525431,3.39308674233,4.66745320774,1.94,9.68,1.94,3.32878756545,3.06907736933,3.30628198536,9.03,1.29,4.82075747857,2.44832755297
47.0,4.59148939349,6.80630136115,4.26,3.71822681449,3.24561507837,2.73382219595,3.82253242782,2.81817525431,4.04,4.66745320875,5.17396334611,5.96,3.74696833279,3.3287877345,3.06907036629,3.30628216613,3.97529564909,3.54227779158,4.8207574782,5.74
36.0,4.72,6.80630183885,3.89,3.71822681449,5.28,2.73382139968,3.15784043752,2.81817525431,4.44,1.94,5.17396300966,5.50367137405,3.74696833279,3.32878773473,3.06908099732,5.83,3.97529564909,8.33,4.92524322958,2.84513602052
42.0,4.84896914386,7.46321415278,5.12585482451,3.71822681455,3.24561507837,2.73382219595,3.82217912566,2.81817525431,3.39321834101,7.86,3.57,5.50367137405,3.74696833279,3.32889452963,3.06908104308,3.14923318918,3.97529564909,3.54227779159,10.0,0.95
